pid,name,type,region_big,region_small,tel,fax,zipcd,addr1,addr2,latitude,longitude,date_time,use_yn,island_area
160,광명성애병원,종합병원,시,경기,02-2680-7114,02-2680-7755,14241,경기도 광명시,디지털로 36 (철산동),37.4731549,126.8689551,2002-05-16 00:00:00,Y,불포함
161,근로복지공단 태백병원,종합병원,시,강원,033-580-3114,033-581-6394,26052,강원도 태백시,보드미길 8,37.1034236,129.005278,1987-04-01 00:00:00,Y,불포함
162,김포우리병원,종합병원,시,경기,031-999-1231,031-999-1960,10099,경기도 김포시,감암로 11,37.6323493,126.7107705,2002-08-01 00:00:00,Y,불포함
163,(의)영문의료재단 다보스병원,종합병원,시,경기,031-8021-2114,031-8021-2009,17063,경기도 용인시,처인구 백옥대로1082번길 18,37.2314675,127.2113666,2011-02-14 00:00:00,Y,불포함
164,동수원병원,종합병원,시,경기,031-210-0114,031-210-0140,16494,경기도 수원시,팔달구 중부대로 165 (우만동),37.2780981,127.0363884,2003-03-03 00:00:00,Y,불포함
165,동해동인병원,종합병원,시,강원,033-530-0114,033-533-6119,25751,강원도 동해시,하평로 26,37.5301401,129.1073994,1991-10-17 00:00:00,Y,불포함
166,부평세림병원,종합병원,구,인천,032-509-5750,032-509-5768,21364,인천시 부평구,부평대로 175,37.5073304,126.7189172,2001-08-16 00:00:00,Y,불포함
167,삼척의료원,종합병원,시,강원,033-572-1141,033-573-8425,25920,강원도 삼척시,오십천로 418 (남양동),37.4377597,129.1614146,2001-03-01 00:00:00,Y,불포함
168,안양샘병원,종합병원,시,경기,031-467-9114,031-467-9198,14030,경기도 안양시,만안구 삼덕로 9,37.3934995,126.9245371,2006-10-01 00:00:00,Y,불포함
169,서울적십자병원,종합병원,구,서울,02-2002-8000,02-2002-8855,3181,서울시 종로구,새문안로 9 (평동),37.5671402,126.9670566,2002-10-01 00:00:00,Y,불포함
170,성남중앙병원,종합병원,시,경기,031-743-3000,031-799-5257,13161,경기도 성남시,중원구 산성대로476번길 12,37.4527005,127.1620743,2003-03-03 00:00:00,Y,불포함
171,센트럴병원,종합병원,시,경기,031-8041-3000,031-8041-3045,15079,경기도 시흥시,공단1대로 237,37.3367245,126.7281671,2009-01-01 00:00:00,Y,불포함
172,속초의료원,종합병원,시,강원,033-630-6000,033-630-6004,24821,강원도 속초시,영랑호반길 3,38.2164098,128.5885347,1991-08-01 00:00:00,Y,불포함
173,영월의료원,종합병원,군,강원,033-370-9101,033-370-9118,26234,강원도 영월군,영월읍 중앙1로 59,37.1865308,128.4651096,1987-04-01 00:00:00,Y,포함
174,용인강남병원,종합병원,시,경기,031-300-0114,031-282-2607,17064,경기도 용인시,기흥구 중부대로 411 (신갈동),37.2824324,127.1097149,2002-02-01 00:00:00,Y,불포함
175,(의)인성의료재단 한림병원,종합병원,구,인천,032-540-9114,032-556-9114,21079,인천시 계양구,장제로 722 (작전동),37.5639623,126.7342231,2009-07-01 00:00:00,Y,불포함
176,인천광역시의료원,종합병원,구,인천,032-580-6000,032-580-6585,22532,인천시 동구,방축로 217,37.484578,126.6547403,1990-04-01 00:00:00,Y,불포함
177,철원병원,병원,군,강원,033-452-5011,033-452-5014,24034,강원도 철원군,갈말읍 명성로 208,38.1502529,127.3077345,1999-12-22 00:00:00,Y,포함
178,화성중앙병원,종합병원,시,경기,031-352-8114,031-352-7587,18592,경기도 화성시,향남읍 발안로 5,37.1313154,126.9107719,2006-02-20 00:00:00,Y,불포함
179,금산365의원,의원,군,충남,041-754-9365,041-754-9360,32737,충남 금산군,금산읍 후곤천길 56,36.1061401,127.4881139,2012-02-10 00:00:00,Y,불포함
180,이신경외과의원,의원,군,충남,041-674-6006,041-674-3401,32143,충남 태안군,태안읍 동문1길 15,36.7497112,126.3019893,2012-02-01 00:00:00,Y,불포함
181,손장원정형외과의원,의원,구,서울,02-872-3900,02-887-4771,8745,서울시 관악구,관악로 203 2층,37.4834632804301,126.953765637256,2021-08-01 00:00:00,Y,불포함
182,순천성가롤로병원,종합병원,시,전남,061-720-2000,061-720-2104,57931,전남 순천시,순광로 221,34.9642662,127.5428763,2013-01-01 00:00:00,Y,불포함
183,메디홀스요양병원,요양병원,시,경기,032-667-0100,032-656-0453,14727,경기도 부천시,소사구 경인로 110번길 14,37.483186,126.7674836,2013-01-08 00:00:00,Y,불포함
184,명지의료재단 명지병원,종합병원,시,충북,043-640-8114,043-640-8384,27170,충북 제천시,내토로 991,37.1392727,128.2071427,2013-01-01 00:00:00,Y,불포함
185,홍천아산병원,종합병원,군,강원,033-430-5151,033-430-5616,25131,강원도 홍천군,홍천읍 산림공원1길 17,37.6906658,127.8946511,2013-01-15 00:00:00,Y,불포함
186,강서힘찬병원,병원,구,서울,1899-2228,02-3660-1128,7591,서울시 강서구,강서로56길 38 (등촌동),37.5591521,126.8406563,2013-02-12 00:00:00,Y,불포함
187,서울신경외과의원,의원,시,충남,041-352-2166,041-352-2168,31770,충남 당진시,계성3길 31-4 (읍내동),36.8986377,126.6329937,2013-03-11 00:00:00,Y,불포함
188,부산성소병원,병원,구,부산,051-633-1123,051-634-0101,48453,부산시 남구,수영로 175 (대연동),35.1360604,129.0864465,2013-12-01 00:00:00,Y,불포함
189,공정형외과의원,의원,군,충남,041-952-0788,041-952-0784,33642,충남 서천군,서천읍 충절로59번길 31-7,36.0763135,126.6894488,2014-04-01 00:00:00,Y,불포함
190,(의)라움의료재단 세웅병원,병원,구,부산,051-500-9700,051-500-9393,46327,부산시 금정구,서동로 162,35.214399,129.1040842,2014-05-01 00:00:00,Y,불포함
191,신세계요양병원,요양병원,시,경남,055-365-6666,055-365-6630,50540,경남 양산시,월라2길 45,35.3648266,129.1505559,2014-07-15 00:00:00,Y,불포함
192,예담정형외과의원,의원,구,서울,02-335-2500,02-335-2520,4072,서울시 마포구,독막로 22 (합정동),37.5467114,126.9328565,2014-11-17 00:00:00,Y,불포함
193,김광석외과의원,의원,시,충남,042-841-4411,042-841-4418,32804,충남 계룡시,엄사면 번영로 14,36.28825,127.2435529,2014-11-24 00:00:00,Y,불포함
194,진주제일병원,종합병원,시,경남,055-750-7123,055-750-7128,52709,경남 진주시,진주대로 885,35.1793942,128.0899721,2015-01-01 00:00:00,Y,불포함
195,동두천중앙성모병원,병원,시,경기,031-863-0550,031-861-6878,11326,경기도 동두천시,동광로 53,37.9088551,127.053944,2015-01-01 00:00:00,Y,불포함
196,(의)성하의료재단 누가병원,병원,시,전북,063-450-0904,063-450-0903,54076,전북 군산시,백릉로 70,35.9750726,126.73353,2015-04-01 00:00:00,Y,불포함
197,소안면 보건지소,의원,군,전남,061-550-6861,061-550-6869,59140,전남 완도군,소안면 소안로 213-1 소안면보건지소,34.1719923,126.6527272,2015-04-01 00:00:00,Y,포함
198,맑은샘병원,종합병원,시,경남,055-736-1004,055-731-1222,53209,경남 거제시,연초면 거제대로 4477,34.9096602,128.6555797,2015-04-01 00:00:00,Y,불포함
199,효성병원,종합병원,시,충북,043-221-5000,043-221-5010,28736,충북 청주시,상당구 쇠내로 16,36.6244467,127.4955285,2015-04-08 00:00:00,Y,불포함
200,더플러스병원,병원,시,경기,031-763-7582,031-761-0741,12758,경기도 광주시,경안로 40,37.4095535,127.2561902,2015-05-01 00:00:00,Y,불포함
201,경북도립경산노인전문요양병원,요양병원,시,경북,053-819-0700,053-816-3305,38646,경북 경산시,경안로 23-10,35.8291168,128.734837,2015-05-18 00:00:00,Y,불포함
202,양구성심병원,병원,군,강원,033-480-8800,033-480-8808,24545,강원도 양구군,양구읍 중심로 160,38.1045016,127.9911494,2015-10-14 00:00:00,Y,불포함
203,세브란의원,의원,군,강원,033-682-7755,033-682-7722,24715,강원도 고성군,거진읍 거진시장길 11,38.4475128,128.4547501,2015-12-01 00:00:00,Y,불포함
204,21세기내과의원,의원,시,경기,031-847-8600,031-847-8275,11492,경기도 양주시,고읍남로 6,37.7956094,127.0801064,2016-01-01 00:00:00,Y,불포함
205,마디정형외과의원,의원,구,울산,052-235-5858,052-235-8400,44077,울산시 동구,방어진순환도로 577,35.4934985,129.4264937,2016-01-01 00:00:00,Y,불포함
206,김형근예병원,병원,시,경기,031-421-7575,031-423-9405,431-810,경기도 안양시,"동안구 관악대로 458 (관양동, 서진빌딩)",37.4018045,126.9554341,2016-02-01 00:00:00,Y,불포함
207,송원요양병원,요양병원,시,충북,043-856-3501,043-843-3504,27462,충북 충주시,주덕읍 신양로 62,36.9717142,127.7941216,2016-06-15 00:00:00,Y,불포함
208,권경수내과의원,의원,구,서울,02-2685-6612,02-2685-6613,8276,서울시 구로구,경인로 40길 11,37.4953627,126.8587916,2016-07-01 00:00:00,Y,불포함
209,아산충무병원,종합병원,시,충남,041-536-6666,,336-801,충남 아산시,문화로 381 (모종동),36.7827986,127.0197926,2016-07-13 00:00:00,Y,불포함
210,연세메디하임병원,병원,시,강원,033-740-8800,033-746-0078,220-801,강원도 원주시,원문로 1419 (연세메디하임),37.3025455,127.8089145,2016-08-01 00:00:00,Y,불포함
211,성심중앙병원,병원,시,경기,031-681-1118,031-681-0271,17936,경기도 평택시,안현로서6길 16 (성심중앙병원),36.9839206786025,126.928402880654,2016-09-01 00:00:00,Y,불포함
212,김제우석병원,병원,시,전북,063-540-5159,063-540-5244,54372,전북 김제시,서암4길 45 (서암동),35.8073551,126.8802411,2016-11-01 00:00:00,Y,불포함
213,영암내과의원,의원,군,전남,061-472-0055,061-472-9500,58416,전남 영암군,중앙로 34 영암내과,34.7991107,126.6976378,2016-12-01 00:00:00,Y,불포함
214,중앙요양병원,요양병원,시,경북,054-773-8500,054-773-3383,38156,경북 경주시,금성로 281 (성건동),35.8440616,129.2063607,2016-12-12 00:00:00,Y,불포함
215,세종여주병원,종합병원,시,경기,031-880-7700,031-885-6677,12618,경기도 여주시,"청심로 47 (하동, 여주고려병원)",37.3015262,127.6260876,2017-01-01 00:00:00,Y,불포함
216,서울안과,의원,군,경남,055-882-2075,055-882-3075,52325,경남 하동군,하동읍 중앙로 15 2층(경남은행),35.070488,127.7506019,2017-01-01 00:00:00,Y,불포함
217,하동중앙의원,의원,군,경남,055-883-0222,055-884-0021,52324,경남 하동군,연화길 6 하동중앙내과정형외과의원,35.0713769,127.7532405,2017-01-01 00:00:00,Y,불포함
218,창원파티마병원,종합병원,시,경남,055-270-1109,055-265-2924,51394,경남 창원시,"의창구 창이대로 45 (명서동, 창원파티마병원)",35.2373176,128.6459024,2017-01-01 00:00:00,Y,불포함
219,김종웅내과의원,의원,구,서울,02-455-4038,02-3437-1437,4949,서울시 광진구,"용마산로 44 (중곡동, 삼경빌딩)",37.5575847,127.0881598,2017-01-16 00:00:00,Y,불포함
220,청주현대병원,병원,시,충북,043-237-2114,043-234-2681,28363,충북 청주시,"흥덕구 비하로 65 (비하동, 현대병원)",36.6328867,127.424581,2017-03-01 00:00:00,Y,불포함
221,울산시티병원,종합병원,구,울산,052-280-9101,052-280-9111,683-804,울산시 북구,산업로 1007,35.582894,129.3588552,2016-06-01 00:00:00,Y,불포함
222,진안군의료원,병원,군,전북,063-430-7000,063-430-7002,55422,전북 진안군,진안읍 진무로 1145,35.7952051289983,127.435602049331,2017-04-01 00:00:00,Y,불포함
223,서울드림의원,의원,군,강원,033-433-3354,033-340-4841,25136,강원도 홍천군,홍천읍 신장대로 47-1,37.6903254,127.881519,2017-03-29 00:00:00,Y,불포함
224,호성전주병원,병원,시,전북,063-240-8800,063-244-8500,54902,전북 전주시,덕진구 동부대로 895 (호성동1가) 호성전주병원,35.8654304,127.1479175,2017-05-22 00:00:00,Y,불포함
225,큰마디큰병원,병원,시,경북,054-700-0119,054-700-0100,38153,경북 경주시,원화로 312(성동동) 큰마디병원,35.8441723,129.2150584,2017-06-01 00:00:00,Y,불포함
226,서울으뜸정형외과의원,의원,구,서울,02-807-0111,02-896-0111,8559,서울시 금천구,독산로 210 (독산동) K빌딩 2층 (독산동1038-28),37.4657313,126.9023778,2017-05-15 00:00:00,Y,불포함
227,(의)상원의료재단 부산힘찬병원,병원,구,부산,051-559-0120,051-559-0128,47813,부산시 동래구,충렬대로 255 (수안동),35.2013098,129.0871909,2017-06-01 00:00:00,Y,불포함
228,신풍내과의원,의원,구,서울,02-831-1585,02-831-1586,7437,서울시 영등포구,신길로 28 (신길동) 4층 김종률내과의원,37.4951557,126.9090763,2017-09-25 00:00:00,Y,불포함
229,해남한국병원,병원,군,전남,061-530-3000,061-530-3054,59040,전남 해남군,해남읍 중앙2로 123 해남한국병원,34.5668629945197,126.59712300099,2018-01-01 00:00:00,Y,불포함
230,광명새움병원,병원,시,경기,1661-6888,02-6924-8318,14316,경기도 광명시,오리로 518 (소하동) 대교빌딩 4층 광명새움병원,37.446937,126.8812344,2018-01-08 00:00:00,Y,불포함
231,본서부병원,병원,구,서울,02-3156-5000,02-3156-5021,3460,서울시 은평구,은평로 133 (응암동) 본서부병원,37.600696,126.9225682,2018-02-01 00:00:00,Y,불포함
232,아이비이비인후과의원,의원,구,서울,02-784-7533,02-784-7533,7333,서울시 영등포구,"국제금융로 86 (여의도동, 롯데캐슬 아이비) 216호 아이비이비인후과",37.5199093,126.9317832,2018-01-29 00:00:00,Y,불포함
233,박원종내과의원,의원,시,경기,031-996-3722,031-996-3723,10018,경기도 김포시,통진읍 김포대로2230번길 21-3 박원종내과의원,37.6906411,126.5986924,2018-02-07 00:00:00,Y,포함
234,참사랑의원,의원,군,경남,055-583-1929,055-583-1928,50246,경남 함안군,가야읍 중앙남1길 34,35.2761445,128.4072079,2018-03-19 00:00:00,Y,불포함
235,무척조은병원,병원,시,경기,031-954-1400,031-954-1331,10816,경기도 파주시,문산읍 방촌로 1675-20,37.8639482,126.7809311,2018-03-05 00:00:00,Y,포함
236,새롬재활요양병원(의료법인유천의료재단),요양병원,군,경남,055-580-5800,055-587-5850,52027,경남 함안군,칠원읍 예곡1길 13 새롬재활요양병원,35.2757588834831,128.533318338455,2018-03-19 00:00:00,Y,불포함
237,박정빈외과의원,의원,시,강원,033-648-0080,033-648-2900,25532,강원도 강릉시,경강로 2109 (임당동) 문선빌딩 3층,37.7556751,128.8971823,2018-06-01 00:00:00,Y,불포함
238,이명호내과의원,의원,시,강원,033-645-7747,033-645-7748,25515,강원도 강릉시,솔올로5번길 40 (교동) 엘림빌딩2층,37.7638435,128.8755235,2018-06-01 00:00:00,Y,불포함
239,여수전남병원,종합병원,시,전남,061-640-7575,061-640-7260,59718,전남 여수시,좌수영로 49 (광무동) (광무동120-1) 원무부,34.7451209,127.7281943,2018-10-22 00:00:00,Y,불포함
240,다인병원,병원,시,경기,031-8014-1300,031-273-9635,16221,경기도 수원시,장안구 창룡대로 159 (연무동) 다인병원,37.2919224,127.0275236,2018-10-29 00:00:00,Y,불포함
241,하나안과의원,의원,군,전남,061-471-2007,061-471-2006,58418,전남 영암군,영암읍 동문로 5 하나안과의원,34.7961573,126.7023854,2018-11-01 00:00:00,Y,불포함
242,바로본병원,병원,구,대구,1644-8575,053-721-8571,41267,대구시 동구,국채보상로 769,35.8684223,128.615182,2018-11-15 00:00:00,Y,불포함
243,(의)자운의료재단강남요양병원,요양병원,시,경기,031-311-0700,031-696-5447,14950,경기도 시흥시,"수인로3325번길 10 (신천동, 우명프라자) 우명프라자3층",37.4381992,126.7882135,2018-11-12 00:00:00,Y,불포함
244,효성시티병원,병원,구,부산,051-709-3000,051-783-2929,48055,부산시 해운대구,해운대로 135(재송동),35.1851923,129.1214655,2018-12-01 00:00:00,Y,불포함
245,서울본내과의원,의원,구,서울,02-3143-2220,02-3143-0078,4032,서울시 마포구,양화로 133 (서교동) 서교타워빌딩 5층,37.555231,126.9209827,2019-02-01 00:00:00,Y,불포함
246,경기도의료원 이천병원,종합병원,시,경기,031-639-4800,031-639-4955,467-020,경기도 이천시,"경충대로 2742 (관고동, 경기도립의료원이천병원)",37.2828228,127.4332382,2019-02-01 00:00:00,Y,불포함
247,성모윌병원,병원,시,경기,1833-7512,031-751-2076,13313,경기도 성남시,수정구 성남대로 1171 (수진동) 성모윌병원,37.4344481,127.1282865,2019-02-01 00:00:00,Y,불포함
248,원광대학교 산본병원,종합병원,시,경기,031-390-2300,031-390-2244,15865,경기도 군포시,산본로 321,37.3594127,126.9336032,2019-03-01 00:00:00,Y,불포함
249,완도소안의원,의원,군,전남,061-554-8119,061-553-4336,537-831,전남 완도군,소안면 비자리 소안비자1186-47,34.1733124,126.649687,2019-03-01 00:00:00,Y,포함
250,한솔의원,의원,군,전북,063-262-0034,063-262-0035,55311,전북 완주군,고산면 고산로 81 2층,35.9752513,127.2059405,2019-04-01 00:00:00,Y,불포함
251,노병연내과의원,의원,시,충북,043-644-6670,043-644-6671,27165,충북 제천시,의림대로 153 (의림동) 3층,37.141406,128.2120266,2019-05-13 00:00:00,Y,불포함
252,서울나은병원,병원,구,서울,1544-6003,02-6714-9600,2571,서울시 동대문구,왕산로 137 (제기동) 서울나은병원,37.5785692,127.0387314,2019-06-15 00:00:00,Y,불포함
